CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_NUM_PAYROLL,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Certified,Professional occupation,221118,190,2014,Project Engineer ,"$130,770.00","$130,770.00",Year,Business Premises,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,54171,154,2018,"Director, Program Management","$220,000.00","$280,000.00",Year,Business Premises,Cambridge,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,541511,4,2014,Software Analyst,"$109,970.00",,Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",Y,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,College/University Teacher,61131,1600,1925,Assistant Professor of Spanish,"$70,015.00",,Year,Business Premises,Salisbury,MD,"Salisbury, MD-DE",N,Y,N,Y
Certified,Professional occupation,5417,6480,1948,Lead Systems Analyst – Epic,"$146,019.74","$176,805.00",Year,Business Premises,Duarte,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,722513,2,2020,Cook ,"$34,466.00","$34,466.00",Year,Business Premises,Anaheim,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,623110,470,1946,Care Giver,"$30,160.00",,Year,Business Premises,La Crosse,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,488510,160,1903,Operations Support Analyst - Database Administrator,"$55,000.00","$66,590.16",Year,Business Premises,Berwyn,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",N,Y,N,N
Certified,Professional occupation,541511,25,2015,SOFTWARE DEVELOPER ,"$85,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Professional occupation,51929,1771,2004,Optical Scientist,"$215,136.00","$240,240.00",Year,Business Premises,Redmond,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,54151,48,2015,SOFTWARE DEVELOPER,"$117,166.00",,Year,Business Premises,FARMINGTON HILLS,MI,"Detroit-Warren-Dearborn, MI",N,N,N,N
Certified,Professional occupation,3342,3000,1928,External Response Manager,"$130,853.00","$147,000.00",Year,Business Premises,Schaumburg,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,541330,20,1976,Senior Substation Project Engineer,"$130,000.00",,Year,Business Premises,Lake Oswego,OR,"Portland-Vancouver-Hillsboro, OR-WA",N,Y,N,N
Certified,Professional occupation,32742,65,2011,Plant Manager,"$125,000.00","$170,000.00",Year,Business Premises,Semora,NC,Piedmont North Carolina nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541490,15,1978,Director of Public Relations & E-Commerce,"$198,661.00","$200,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541330,138,1986,"Civil Engineer, Water/Wastewater","$74,922.00",,Year,Business Premises,Memphis,TN,"Memphis, TN-MS-AR",N,Y,N,N
Certified,Professional occupation,221114,101,2014,"Manager, Renewable Energy Supply and Structuring","$110,000.00",,Year,Business Premises,Asheville,NC,"Asheville, NC",N,Y,N,N
Certified,Professional occupation,5112,156,2017,Software Engineer,"$183,310.00","$200,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,511210,230,1982,Solution Architect ,"$130,410.00",,Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,541511,91,1980,Vice President – Specialist Markets,"$180,190.00",,Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,N,N
Certified,Professional occupation,541511,252,2010,Software Developer   ,"$114,026.00",,Year,Business Premises,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,541511,252,2011,Software Developer   ,"$114,026.00",,Year,Business Premises,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,423450,21,2010,Mechanical Engineer (Medical Devices),"$137,000.00",,Year,Business Premises,Herndon,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,541330,153,1970,Mechanical Engineer,"$105,000.00","$107,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,3342,3000,1928,Cloud DevOps Engineer,"$134,118.00","$147,000.00",Year,Business Premises,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,51121,511,2012,Software Engineer (Activation Backend),"$165,000.00","$230,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,541511,4500,1993, Software Engineer ,"$98,904.00","$98,904.00",Year,Business Premises,Plano,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,54171,105,2011,"Senior Scientist, Analytical Development ","$151,162.00",,Year,Business Premises,Cambridge,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,621340,4,2005,MEDICAL RECORDS SPECIALIST,"$52,541.00","$52,541.00",Year,Business Premises,North Miami Beach,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,541511,55,2007,Sr. Software Engineer,"$157,477.00","$157,477.00",Year,Business Premises,Hillsborough,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,N,N
Certified,Professional occupation,541511,9,2004,Information Security Analyst,"$130,853.00","$130,853.00",Year,Business Premises,Schaumburg,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,541310,21,1974,DESIGNER I,"$75,358.00","$77,500.00",Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,51121,356,2012,Machine Learning Engineer (4),"$175,000.00","$250,000.00",Year,Business Premises,Palo Alto,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,52429,100,2013,Staff Software Engineer,"$140,000.00",,Year,Business Premises,Cambridge,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,54171,191,2003,"Technical Lead - Software Engineer, Data","$100,000.00","$120,000.00",Year,Business Premises,Pittsburgh,PA,"Pittsburgh, PA",N,Y,N,N
Certified,Professional occupation,551112,10700,2008,Senior Data Engineer,"$145,000.00",,Year,Business Premises,Louisville,KY,"Louisville/Jefferson County, KY-IN",N,Y,N,N
Certified,Professional occupation,621210,18,2008,Dental Surgical Technologist,"$46,488.00","$46,488.00",Year,Business Premises,ROSEVILLE,CA,"Sacramento--Roseville--Arden-Arcade, CA",N,Y,N,N
Certified,Professional occupation,541211,12,2002,Senior Associate Auditor,"$86,216.00",,Year,Business Premises,Albany,NY,"Albany-Schenectady-Troy, NY",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,511110,6,1987,REPORTER,"$96,200.00",,Year,Business Premises,PALO ALTO,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,5313,3,2021,Project Development Manager,"$110,000.00","$130,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541330,250,1996,Revenue Accountant,"$56,139.00",,Year,Business Premises,Jackson,MS,"Jackson, MS",N,Y,N,N
Certified,Professional occupation,541512,1800,1946,Senior Information Systems Engineer 2,"$115,000.00","$135,000.00",Year,Business Premises,San Diego,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Certified,Professional occupation,541512,25,2016,SAP CONSULTANTS,"$93,226.00",,Year,Business Premises,HOUSTON,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Professional occupation,541330,50,1995,MANAGERIAL PROJECT ENGINEER,"$80,662.00",,Year,Business Premises,SCHAUMBURG,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,524130,161,2001,Quality Assurance Lead,"$115,750.00",,Year,Business Premises,Charlotte,NC,"Charlotte-Concord-Gastonia, NC-SC",N,Y,N,N
Certified,Professional occupation,61111,244,1995,Secondary School Teacher ,"$64,213.00","$64,213.00",Year,Business Premises,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,Y
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,55111,597,1958,Salesforce Developer	,"$104,019.00","$146,988.00",Year,Business Premises,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,54169,260,1998,Senior Principal Software Engineer,"$150,858.00",,Year,Business Premises,Canonsburg,PA,"Pittsburgh, PA",N,Y,N,N
Certified,Professional occupation,541613,320,1995,"Senior Software Engineer, Cloud Infrastructure","$159,500.00","$191,500.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,334510,413,1997,North America Technical Support Manager ,"$161,886.00","$170,000.00",Year,Business Premises,Palo Alto,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,3341,143,1980,Corporate Trainer III,"$78,056.00","$99,800.00",Year,Business Premises,Louisville,CO,"Boulder, CO",N,Y,N,N
Certified,Professional occupation,541511,9,2004,Devops Engineer,"$134,118.00","$134,118.00",Year,Business Premises,Schaumburg,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,5413,10,2003,Project Manager,"$59,987.00","$59,987.00",Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Professional occupation,523110,1209,1870,Associate,"$135,000.00","$175,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,541110,250,1974,Attorney,"$250,000.00","$400,000.00",Year,Business Premises,New York City,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,454390,5,2014,Marketing Specialist,"$88,858.00","$88,858.00",Year,Business Premises,Marietta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,334510,69,2011,Director of Algorithm and Data Science,"$112,278.00","$166,000.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,6211,4478,1994,Vascular Neurologist,"$390,000.00","$390,000.00",Year,Business Premises,Plano,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,541511,4,1998,Migration Specialist II,"$130,000.00",,Year,Business Premises,Burlington ,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,54151,140,2015,Product Marketing Engineer (ME023),"$146,000.00","$156,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,511210,7,2018,Quantitative Trader,"$120,000.00","$140,000.00",Year,Business Premises,New York ,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,52232,1162,2017,Senior Software Engineer (ME143),"$100,000.00",,Year,Business Premises,Salt Lake City,UT,"Salt Lake City, UT",N,Y,N,N
Certified,Professional occupation,541511,110,2012,Business Analyst,"$68,500.00","$69,000.00",Year,Business Premises,Baton Rouge,LA,"Baton Rouge, LA",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,541511,32,2015,SENIOR SOFTWARE ENGINEER,"$158,080.00","$158,080.00",Year,Business Premises,Pleasanton,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,541613,320,1995,"Senior Software Engineer, Cloud Infrastructure","$159,500.00","$191,500.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,541330,153,1970,Electrical Engineer,"$92,500.00","$96,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,46,2003,Senior Software Engineers,"$138,000.00",,Year,Business Premises,Alpharetta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,33441,68,2014,Senior Product Manager,"$175,573.00",,Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Certified,Professional occupation,23611,5,2002,PROJECT MANAGER,"$73,486.00","$73,486.00",Year,Business Premises,LOS ANGELES,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,5613,47,2017,Manager of Financial Planning and Analysis,"$95,014.00",,Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,611110,20,2008,Director of Learning and Development,"$78,499.00",,Year,Business Premises,Foster City,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Non-professional,814110,0,2022,NANNY,"$36,234.00",,Year,Employer's private household (includes live-in and domestic household worker),Topanga,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,424480,10,2010,DISTRIBUTION OPERATIONS SPECIALIST,"$31,200.00",,Year,Business Premises,ORANGE CITY,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,321920,344,1962,General Laborer,"$22,100.00",,Year,Business Premises,Wadley,GA,East Georgia nonmetropolitan area,N,Y,N,N
Certified,Non-professional,311615,274,1986,Poultry Production Line Worker (General Labor),"$31,616.00","$31,616.00",Year,Business Premises,Winesburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Professional occupation,3344,1696,1989,Senior Engineer – ESG Assurance,"$85,010.00","$94,100.00",Year,Business Premises,Chandler,AZ,"Phoenix-Mesa-Scottsdale, AZ",N,Y,N,N
Certified,Professional occupation,33911,1471,1906,Power BI Engineer/Analyst,"$105,000.22","$144,500.00",Year,Business Premises,Franklin Lakes ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,2389,251,2014,Landscaping Worker,"$27,435.00",,Year,Business Premises,Doraville,GA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,N,N
Certified,Non-professional,561730,47,2003,Groundsmen,"$27,435.00",,Year,Business Premises,ATLANTA,GA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,N,N
Certified,Professional occupation,44512,2293,1927,Software Engineer II ,"$126,819.00","$164,819.00",Year,Business Premises,Irving,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,722511,10,1991,Sous Chef,$16.00,,Hour,Business Premises,Milton,WI,"Janesville-Beloit, WI",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,517410,8413,1879,Principal Member of Technical Staff,"$144,800.00","$289,700.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,334413,85,2020,DESIGN VERIFICATION ENGINEER,"$126,464.00",,Year,Business Premises,MOUNTAIN VIEW,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,541519,49,2008,Risk and Compliance Analyst,"$80,850.00",,Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,311615,274,1986,Poultry Production Line Worker (General Labor),"$31,616.00","$31,616.00",Year,Business Premises,Winesburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Professional occupation,517410,8413,1897,Appian Developer,"$138,985.00","$231,100.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,541511,31,2006,SENIOR SOFTWARE ENGINEER,"$117,200.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,2389,251,2014,Landscaping Worker,"$27,435.00",,Year,Business Premises,Doraville,GA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,N,N
Certified,Non-professional,311615,274,1986,Poultry Production Line Worker (General Labor),"$31,616.00","$31,616.00",Year,Business Premises,Winesburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Non-professional,311615,274,1986,Poultry Production Line Worker (General Labor),"$31,616.00","$31,616.00",Year,Business Premises,Winesburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Professional occupation,517410,8413,1897,Senior Software Engineer- Data Science,"$115,600.00","$231,100.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,33661,138,1997,Structural Welder,"$38,750.00",,Year,Business Premises,Belle Chasse,LA,"New Orleans-Metairie, LA",N,Y,N,N
Certified,Professional occupation,541511,600,2005,Sr. Technical Specialist,"$154,003.00",,Year,Business Premises,Princeton,NJ,"Trenton, NJ",N,Y,N,N
Certified,Professional occupation,44512,2293,1927,Sr. Software Engineer  ,"$148,512.00","$200,340.00",Year,Business Premises,Irving,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,48311,550,1982,"Analyst III, Data Business","$105,061.00",,Year,Business Premises,Jacksonville,FL,"Jacksonville, FL",N,Y,N,N
Certified,Professional occupation,621111,10,1991,Interventional Cardiologist,"$208,000.00","$425,000.00",Year,Business Premises,Gulfport,MS,"Gulfport-Biloxi-Pascagoula, MS",N,Y,N,N
Certified,Non-professional,2389,251,2014,Landscaping Worker,"$27,435.00",,Year,Business Premises,Doraville,GA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,N,N
