CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Certified,Professional occupation,52211,1863,Principal Information Security Engineer,"$128,814.00","$146,100.00",Year,Business Premises,Minneapolis,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Certified,Professional occupation,541512,1997,Senior Business Analyst,"$117,042.00",,Year,Business Premises,Edison,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,447110,2007,Food Safety Manager Night Shift,"$27,706.00","$27,706.00",Year,Business Premises,Cape Coral,FL,"Cape Coral-Fort Myers, FL",N,Y,N,N
Certified,Professional occupation,518210,2003,Software Engineer,"$115,586.00","$181,000.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Non-professional,4841,2001,CDL DRIVER,"$49,500.00",,Year,Business Premises,Greensboro,NC,"Greensboro-High Point, NC",N,Y,N,N
Certified,Professional occupation,541330,1933,"Senior Consultant, Water Resources Engineer","$114,670.00",,Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,238310,2014,ROOF INSTALLER,"$48,381.00","$48,381.00",Year,Business Premises,MIAMI,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,522292,1986,Software Developer,"$130,000.00",,Year,Business Premises,Pontiac,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Professional occupation,522320,1976,Staff SW Engineer,"$132,683.00","$188,300.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Non-professional,722511,2003,Prep Cooks,"$22,568.00",,Year,Business Premises,Acworth,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,518210,2003,Sr. Software Engineer,"$167,149.00","$217,000.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,511210,1977,Software Developer,"$150,197.00","$228,947.00",Year,Business Premises,Burlington,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,511210,1977,Software Developer,"$132,683.00","$252,500.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,541511,2011,Software Developer,"$134,992.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,541511,2020,Software Developer,"$92,040.00","$92,040.00",Year,Business Premises,ROUND ROCK,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,48849,1969,Associate Software Engineer (Angular Developer),"$123,614.00",,Year,Business Premises,Tampa,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Professional occupation,541330,1976,Principal Systems Engineer -Project Design Authority,"$98,425.00","$167,102.00",Year,Business Premises,Irvine,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,54151,2010,Software Programmer Analysts,"$109,283.00",,Year,Business Premises,Newark,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,56173,1989,Landscapers,"$27,000.00","$28,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,622110,1869,Nursing Assistant,"$31,491.20",,Year,Business Premises,Silvis,IL,"Davenport-Moline-Rock Island, IA-IL",N,Y,N,N
Certified,Non-professional,447110,2006,Sales Clerk (2 openings),"$30,368.00",,Year,Business Premises,Fort Lauderdale,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,5416,1994,LEAD ANALYST,$62.00,$90.00,Hour,Business Premises,TAMPA,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Non-professional,56173,2001,Landscape Worker Supervisor,"$47,840.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,54151,2017,Software Developer (15 Openings),"$116,938.00","$116,938.00",Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",Y,Y,N,N
Certified,Non-professional,51211,2005,Sound Technician,"$52,000.00","$52,000.00",Year,Business Premises,Miami,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,62139,2021,ACUPUNCTURIST,"$35,152.00","$35,152.00",Year,Business Premises,MONTEBELLO,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,5416,1994,LEAD ANALYST,$62.00,$90.00,Hour,Business Premises,TAMPA,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Non-professional,722511,2017,FOOD SERVICE WORKER,"$25,438.00","$25,438.00",Year,Business Premises,KENOSHA,WI,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Non-professional,621610,2019,Caregiver,$15.00,,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,722511,2012,Prep Cooks,"$22,568.00",,Year,Business Premises,Griffin,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,54151,2017,Software Developer (15 Openings),"$116,938.00","$116,938.00",Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",Y,Y,N,N
Certified,Professional occupation,441120,2013,Senior Engineer II (Machine Learning),"$140,000.00","$175,000.00",Year,Business Premises,Tempe,AZ,"Phoenix-Mesa-Scottsdale, AZ",N,Y,N,N
Certified,Non-professional,56173,1991,Landscape Laborer,"$26,541.00",,Year,Business Premises,American Fork,UT,"Provo-Orem, UT",N,Y,N,N
Certified,Professional occupation,541512,2002,SAS PROGRAMMER ANALYST,"$98,862.00",,Year,Business Premises,BOUND BROOK,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541690,2007,Biostatistician I,"$71,718.00","$85,000.00",Year,Business Premises,Bridgewater,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541614,2016,Market Research Analyst,"$72,925.00","$72,925.00",Year,Business Premises,Staten Island,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,5416,1994,LEAD ANALYST,$62.00,$90.00,Hour,Business Premises,TAMPA,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Non-professional,33661,2013,Accounting Assistant,"$45,000.00","$45,000.00",Year,Business Premises,Opa Locka,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Non-professional,56173,1991,Landscape Laborer,"$26,541.00",,Year,Business Premises,American Fork,UT,"Provo-Orem, UT",N,Y,N,N
Certified,Professional occupation,441120,2013,"Senior Analyst, Finance","$83,000.00","$105,000.00",Year,Business Premises,Tempe,AZ,"Phoenix-Mesa-Scottsdale, AZ",N,Y,N,N
Certified,Professional occupation,541511,2009,Senior Application Security Specialist,"$116,709.00",,Year,Business Premises,Pasadena,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,56173,1989,Landscapers,"$27,000.00","$28,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,561720,1990,"Accounts Administrator, Receivable & Payable","$48,110.00","$48,110.00",Year,Business Premises,West Warwick,RI,"Providence-Warwick, RI-MA",N,Y,N,N
Certified,Professional occupation,488510,2020,FCL Transportation Manager,"$156,790.00",,Year,Business Premises,Springfield,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541330,2003,PROJECT ENGINEER,"$70,824.00","$70,825.00",Year,Business Premises,ALHAMBRA,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,622110,1939,Nursing Assistant,"$32,406.00",,Year,Business Premises,Rolla,ND,East North Dakota nonmetropolitan area,N,Y,N,N
Certified,Non-professional,54138,2015,TEST TECHNICIAN,"$42,494.00",,Year,Business Premises,PLANO,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,722513,2013,Cashier/Cook,"$19,760.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,5617,2015,GROUNDS TECHNICIAN,"$25,834.00",,Year,Business Premises,Strongsville,OH,"Cleveland-Elyria, OH",Y,Y,N,N
Certified,Professional occupation,54151,2001,Software Developer,"$66,622.00",,Year,Business Premises,Tampa,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Non-professional,23611,2015,Interior Finish Carpenter,"$78,541.00","$78,541.00",Year,Business Premises,Taunton,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,Y
Certified,Professional occupation,61111,1957,SECONDARY SCHOOL TEACHER,"$49,013.58",,Year,Business Premises,ST. THOMAS,VI,U.S. Virgin Islands MSA,Y,Y,N,N
Certified,Professional occupation,5416,1994,LEAD ANALYST,$62.00,$90.00,Hour,Business Premises,TAMPA,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Non-professional,3371,2015,ADMINISTRATIVE ASSISTANT,"$33,197.00",,Year,Business Premises,BOCA RATON,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Non-professional,722330,2008,Food Concession Manager/ Driver,"$31,346.00",,Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,541511,2020,WEB APPLICATIONS DEVELOPER,"$98,342.00",,Year,Business Premises,CENTRAL,SC,"Greenville-Anderson-Mauldin, SC",N,Y,N,N
Certified,Professional occupation,522291,2011,Senior Software Developer,"$110,000.00",,Year,Business Premises,Jersey City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722511,2012,Prep Cooks,"$22,568.00",,Year,Business Premises,Griffin,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Non-professional,72111,2003,Room Attendant,"$22,090.00",,Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Non-professional,7225,2017,PURCHASING ASSOCIATE,"$42,390.00","$42,390.00",Year,Business Premises,PASADENA,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,522320,1976,Sr. Manager,"$173,451.00","$246,200.00",Year,Business Premises,Foster City,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,54133,1933,"Assistant Consultant, Plumbing Engineer","$78,707.20",,Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,522320,1976,Senior System Analyst,"$132,683.00","$170,600.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Non-professional,561730,1995,PAVER,"$34,736.00","$34,736.00",Year,Business Premises,Chardon,OH,"Cleveland-Elyria, OH",N,Y,N,N
Certified,Professional occupation,541511,2011,JIRA DEVELOPER,"$109,283.00",,Year,Business Premises,Plainsboro,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,62399,2008,Caregiver,"$29,640.00",,Year,Business Premises,National City,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Certified,College/University Teacher,611310,1948,Senior Lecturer in Data Analytics,"$115,000.00",,Year,Business Premises,Waltham,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Non-professional,8111,2021,Truck Mechanics and Diesel Engine Specialist,"$68,224.00",,Year,Business Premises,Elk Grove Village,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,44411,2021,Cybersecurity Sr. Engineer,"$132,470.00","$152,470.00",Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,541511,2006,SENIOR SOFTWARE ENGINEER,"$117,200.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,56173,1991,Landscape Laborer,"$26,541.00",,Year,Business Premises,American Fork,UT,"Provo-Orem, UT",N,Y,N,N
Certified,Non-professional,524210,2011,Claims Clerk,"$35,776.00",,Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,334111,1984,Renewals Specialist,"$141,960.00","$265,800.00",Year,Business Premises,Miami,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,College/University Teacher,611310,1754,"Professor of Architecture, Planning and Preservation","$170,000.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541330,2003,PROJECT ENGINEER,"$70,824.00","$70,825.00",Year,Business Premises,ALHAMBRA,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,622110,1915,Pulmonary/Critical Care Physician,"$400,000.00",,Year,Business Premises,Newport News,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",N,Y,N,N
Certified,Non-professional,4453,2000,Stock Clerk,"$26,312.00","$26,312.00",Year,Business Premises,Oak Lawn,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Non-professional,238310,2014,ROOF INSTALLER,"$48,381.00","$48,381.00",Year,Business Premises,MIAMI,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Non-professional,447110,2021,Retail Manager,"$58,469.00","$58,469.00",Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Professional occupation,621610,2019,Office Manager-Hospice Care,"$37,000.00",,Year,Business Premises,Van Nuys,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,337212,2011,Associate Cabinetmaker,"$99,840.00",,Year,Business Premises,South San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,541511,1988,"Director, UX Design","$92,622.00","$92,622.00",Year,Business Premises,Cranbury,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,N,N
Certified,Professional occupation,54151,2005,Senior Staff Engineer Software,"$134,360.00",,Year,Business Premises,Plano,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,College/University Teacher,611310,1889,Assistant Professor,"$75,000.00",,Year,Business Premises,Clemson,SC,"Greenville-Anderson-Mauldin, SC",N,Y,N,N
Certified,Non-professional,622110,1869,Nursing Assistant,"$31,491.20",,Year,Business Premises,Silvis,IL,"Davenport-Moline-Rock Island, IA-IL",N,Y,N,N
Certified,Non-professional,621610,2019,Caregiver,$15.00,,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,517312,2004,IP NETWORK ENGINEER III,"$97,281.60","$97,281.60",Year,Business Premises,Tamuning,GU,Guam MSA,N,Y,N,N
Certified,Professional occupation,611310,1887,Assistant Professor,"$106,088.00",,Year,Business Premises,Raleigh,NC,"Raleigh, NC",N,Y,N,N
Certified,Professional occupation,61111,1982,SECONDARY SCHOOL TEACHER,"$49,013.58",,Year,Business Premises,ST. THOMAS,VI,U.S. Virgin Islands MSA,Y,Y,N,N
Certified,Professional occupation,541511,1998,Lead Java Software Engineer,"$109,283.00",,Year,Business Premises,Jersey City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,336413,2001,"Senior Manager, General Engineering","$170,495.00","$225,000.00",Year,Business Premises,CEDAR RAPIDS,IA,"Cedar Rapids, IA",N,Y,N,N
Certified,Non-professional,56173,1991,Landscape Laborer,"$26,541.00",,Year,Business Premises,American Fork,UT,"Provo-Orem, UT",N,Y,N,N
Certified,Professional occupation,541512,1997,Sr. Programmer Analyst,"$133,390.00",,Year,Business Premises,Edison,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54151,2017,Software Developer (15 Openings),"$116,938.00","$116,938.00",Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",Y,Y,N,N
Certified,Professional occupation,518210,2003,Software Engineer,"$130,000.00","$181,000.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,522320,1976,Sr. SW Engineer,"$132,870.00","$172,600.00",Year,Business Premises,Foster City,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,541511,2020,Software Developer,"$92,040.00","$92,040.00",Year,Business Premises,ROUND ROCK,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,522320,1976,Sr. SW Engineer,"$100,200.00","$155,400.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,541511,2020,Software Developer,"$92,040.00","$92,040.00",Year,Business Premises,ROUND ROCK,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,54151,2005,Technical Support Engineer,"$64,147.00",,Year,Business Premises,Plano,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,453220,2019,Stock Clerk,"$37,357.00",,Year,Business Premises,Wisconsin Dells,WI,"Madison, WI",N,Y,N,N
Certified,Professional occupation,54151,2017,Software Developer (15 Openings),"$116,938.00","$116,938.00",Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",Y,Y,N,N
Certified,Professional occupation,541511,2002,Senior Software Developer (JAVA),"$117,957.00","$117,957.00",Year,Business Premises,Coraopolis,PA,"Pittsburgh, PA",Y,Y,N,N
Certified,Professional occupation,54151,2017,Software Developer (15 Openings),"$116,938.00","$116,938.00",Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",Y,Y,N,N
Certified,Non-professional,622110,1869,Nursing Assistant,"$31,491.20",,Year,Business Premises,Silvis,IL,"Davenport-Moline-Rock Island, IA-IL",N,Y,N,N
Certified,Non-professional,54138,2015,TEST TECHNICIAN,"$42,495.00",,Year,Business Premises,PLANO,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,541511,2020,Software Developer,"$92,040.00","$92,040.00",Year,Business Premises,ROUND ROCK,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Non-professional,722511,2003,Prep Cooks,"$22,568.00",,Year,Business Premises,Acworth,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Non-professional,56173,2001,Landscape Laborer,"$33,904.00","$33,904.00",Year,Business Premises,Flint,TX,"Tyler, TX",Y,Y,N,N
Certified,Professional occupation,518210,2003,"Software Engineer, Machine Learning","$141,378.00","$176,000.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,54131,1953,"Landscape Architect, Associate","$110,074.00",,Year,Business Premises,Boston,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,518210,2003,"Sr. Engineer, Site Reliability","$167,149.00","$217,000.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,33411,1984,Data Science Analyst,"$142,100.00","$217,300.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,5413,1985,Senior Environmental Planner,"$169,146.00",,Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,11115,2022,FARM WORKER,"$21,923.00","$21,923.00",Year,Business Premises,HACHITA,NM,Eastern New Mexico nonmetropolitan area,N,Y,N,N
